,order_id,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,profit,discount,order_date,ship_date
115,CA-2014-122931,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004175_0,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",409.272,2,-81.8544,0.4,2014-09-29,2014-10-03
116,CA-2014-123295,AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,FUR-CH-10002372_0,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,4,-25.9136,0.2,2014-07-18,2014-07-18
117,CA-2014-124023,PJ-19015,Pauline Johnson,Consumer,United States,Mobile,Alabama,36608,South,FUR-FU-10004415_0,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,2.7776,0.0,2014-04-07,2014-04-10
118,CA-2014-124079,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,FUR-FU-10002553_0,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,7.6965,0.2,2014-12-13,2014-12-17
119,CA-2014-124247,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823,West,FUR-CH-10001854_0,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,70.196,0.2,2014-12-16,2014-12-21
120,CA-2014-124429,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,FUR-TA-10002607_0,Furniture,Tables,KI Conference Tables,567.12,10,-28.356,0.2,2014-05-27,2014-05-27
121,CA-2014-124478,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,FUR-FU-10002088_0,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,6,22.6296,0.0,2014-08-08,2014-08-12
122,CA-2014-124688,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South,FUR-FU-10002456_0,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",29.12,4,12.5216,0.0,2014-08-27,2014-08-29
123,CA-2014-124688,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10003569_0,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,1202.94,3,300.735,0.0,2014-08-27,2014-08-29
124,CA-2014-124702,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10003553_0,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",137.54,2,55.016,0.0,2014-11-18,2014-11-25
125,CA-2014-124702,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West,FUR-TA-10003008_0,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",730.2,4,94.926,0.0,2014-11-18,2014-11-25
126,CA-2014-124723,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10001307_0,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2,41.934,0.3,2014-08-05,2014-08-12
127,CA-2014-124737,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,FUR-FU-10003274_0,Furniture,Furnishings,Regeneration Desk Collection,4.224,3,1.2672,0.2,2014-08-23,2014-08-27
128,CA-2014-124856,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000521_0,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,4,36.3816,0.0,2014-09-29,2014-10-03
129,CA-2014-125150,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002439_0,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,17.466,0.2,2014-05-16,2014-05-23
131,CA-2014-125759,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002111_0,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,5.5328,0.0,2014-02-08,2014-02-09
132,CA-2014-125829,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10002041_0,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",573.728,4,-64.5444,0.2,2014-11-04,2014-11-11
133,CA-2014-125997,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,FUR-BO-10002213_0,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,801.568,2,-10.0196,0.2,2014-09-20,2014-09-23
134,CA-2014-125997,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001394_0,Furniture,Chairs,Global Leather Executive Chair,631.782,2,140.396,0.1,2014-09-20,2014-09-23
135,CA-2014-126403,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,FUR-CH-10003761_0,Furniture,Chairs,Global Italian Leather Office Chair,785.88,6,212.1876,0.0,2014-09-09,2014-09-12
136,CA-2014-126683,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10001706_0,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,2.9568,0.0,2014-09-29,2014-10-01
137,CA-2014-126683,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,FUR-TA-10002958_0,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9,399.2994,0.0,2014-09-29,2014-10-01
138,CA-2014-126760,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-CH-10003312_0,Furniture,Chairs,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,674.352,3,-109.5822,0.2,2014-07-26,2014-08-02
139,CA-2014-126760,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10004018_0,Furniture,Furnishings,Tensor Computer Mounted Lamp,134.01,9,36.1827,0.0,2014-07-26,2014-08-02
140,CA-2014-126802,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000193_0,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.976,3,-50.6688,0.6,2014-12-29,2015-01-05
141,CA-2014-127012,GM-14680,Greg Matthias,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10003691_0,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,5.434,0.0,2014-08-11,2014-08-15
142,CA-2014-127159,HL-15040,Hunter Lopez,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10000010_0,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",34.79,7,10.7849,0.0,2014-05-12,2014-05-15
143,CA-2014-127166,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10003396_0,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2,-29.2524,0.3,2014-05-21,2014-05-23
144,CA-2014-127446,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,FUR-FU-10000221_0,Furniture,Furnishings,"Master Caster Door Stop, Brown",6.096,3,-3.9624,0.6,2014-11-25,2014-11-30
145,CA-2014-127446,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,FUR-TA-10000577_0,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1218.735,5,-121.8735,0.3,2014-11-25,2014-11-30
146,CA-2014-127558,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10002505_0,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,3.2352,0.0,2014-11-15,2014-11-18
147,CA-2014-127614,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003715_0,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22,6,75.3732,0.0,2014-02-11,2014-02-15
148,CA-2014-128209,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,FUR-BO-10002213_0,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.84,10,-50.098,0.2,2014-11-17,2014-11-22
149,CA-2014-129189,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,FUR-CH-10004997_0,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,-93.99,0.3,2014-07-21,2014-07-25
150,CA-2014-129924,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10004575_0,Furniture,Tables,Hon 5100 Series Wood Tables,698.352,3,-17.4588,0.2,2014-07-12,2014-07-17
151,CA-2014-129938,EB-13705,Ed Braxton,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003774_0,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",445.802,7,-108.2662,0.3,2014-12-15,2014-12-17
152,CA-2014-130092,SV-20365,Seth Vernon,Consumer,United States,Dover,Delaware,19901,East,FUR-FU-10000010_0,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,3.0814,0.0,2014-01-11,2014-01-14
153,CA-2014-130428,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,FUR-CH-10002965_0,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.488,7,98.4802,0.2,2014-03-31,2014-03-31
154,CA-2014-130449,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10001487_0,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,6,12.1452,0.0,2014-09-06,2014-09-09
155,CA-2014-130673,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,FUR-FU-10003489_0,Furniture,Furnishings,Contemporary Borderless Frame,10.332,3,-5.9409,0.6,2014-05-20,2014-05-22
156,CA-2014-131002,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10004270_1,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,23.6529,0.0,2014-09-07,2014-09-12
157,CA-2014-131002,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10004665_0,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,213.6888,0.0,2014-09-07,2014-09-12
158,CA-2014-131009,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10001270_0,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,6,0.0,0.3,2014-03-01,2014-03-05
159,CA-2014-131009,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-FU-10001095_0,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,6,-34.9536,0.6,2014-03-01,2014-03-05
160,CA-2014-131051,TR-21325,Toby Ritter,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001861_0,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,28.518,0.0,2014-12-01,2014-12-05
162,CA-2014-131310,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001797_0,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.136,4,13.8528,0.2,2014-07-12,2014-07-18
163,CA-2014-131450,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,FUR-FU-10001979_0,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,91.7728,0.0,2014-08-08,2014-08-15
164,CA-2014-131541,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,FUR-FU-10003623_0,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,6,12.9888,0.2,2014-07-28,2014-07-28
165,CA-2014-131926,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063_0,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,580.5394,0.0,2014-06-01,2014-06-06
166,CA-2014-132451,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,FUR-CH-10000454_0,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,73.194,0.2,2014-09-26,2014-09-27
167,CA-2014-132612,FO-14305,Frank Olsen,Consumer,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10004534_0,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,7,245.021,0.0,2014-06-09,2014-06-11
168,CA-2014-133158,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10000723_0,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,26.0316,0.0,2014-08-19,2014-08-21
169,CA-2014-133228,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10004020_0,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,2.3521,0.0,2014-04-04,2014-04-09
170,CA-2014-133592,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,FUR-BO-10000362_0,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,78.6508,0.0,2014-12-31,2015-01-07
171,CA-2014-133592,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10004218_0,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,6,151.47,0.0,2014-12-31,2015-01-07
172,CA-2014-133690,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,FUR-TA-10004289_0,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,-161.875,0.5,2014-08-03,2014-08-05
173,CA-2014-134061,LL-16840,Lauren Leatherbury,Consumer,United States,Rochester,New York,14609,East,FUR-FU-10001424_0,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,5.9364,0.0,2014-04-29,2014-05-04
174,CA-2014-134551,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004287_0,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,74.574,0.2,2014-12-20,2014-12-25
175,CA-2014-134572,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10001705_0,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,5,-95.67,0.3,2014-04-20,2014-04-22
176,CA-2014-134572,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10004442_0,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,2,-131.951,0.3,2014-04-20,2014-04-22
177,CA-2014-135608,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,FUR-CH-10002602_0,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,45.294,0.2,2014-12-08,2014-12-10
178,CA-2014-135657,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10004086_0,Furniture,Tables,KI Adjustable-Height Table,515.88,6,113.4936,0.0,2014-06-03,2014-06-07
179,CA-2014-136399,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-CH-10002602_0,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,18.1176,0.2,2014-12-16,2014-12-17
180,CA-2014-136399,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-FU-10004090_0,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,14.6718,0.0,2014-12-16,2014-12-17
181,CA-2014-136567,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10000617_0,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",455.1,2,100.122,0.0,2014-12-20,2014-12-21
182,CA-2014-136567,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10001932_0,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244.48,7,493.7856,0.0,2014-12-20,2014-12-21
183,CA-2014-136644,SC-20575,Sonia Cooley,Consumer,United States,Mishawaka,Indiana,46544,Central,FUR-CH-10000225_0,Furniture,Chairs,"Global Geo Office Task Chair, Gray",647.84,8,32.392,0.0,2014-06-16,2014-06-22
184,CA-2014-136861,PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001967_0,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2,1.999,0.2,2014-09-05,2014-09-07
185,CA-2014-137274,MG-18145,Mike Gockenbach,Consumer,United States,Plano,Texas,75023,Central,FUR-TA-10001889_0,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.841,3,-152.7156,0.3,2014-03-29,2014-04-02
186,CA-2014-138100,AA-10315,Alex Avila,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002456_0,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,6.2608,0.0,2014-09-15,2014-09-20
187,CA-2014-138177,ND-18460,Neil Ducich,Corporate,United States,Chandler,Arizona,85224,West,FUR-TA-10004607_0,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.915,1,-45.8273,0.5,2014-09-19,2014-09-24
188,CA-2014-138317,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000550_0,Furniture,Furnishings,Stacking Trays by OIC,3.984,1,0.6474,0.2,2014-06-21,2014-06-25
190,CA-2014-138681,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001876_0,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,10.3936,0.2,2014-12-20,2014-12-22
191,CA-2014-139892,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287_0,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,-24.858,0.3,2014-09-08,2014-09-12
192,CA-2014-140403,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West,FUR-CH-10002774_0,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,13.7646,0.2,2014-10-10,2014-10-10
193,CA-2014-140487,SR-20425,Sharelle Roach,Home Office,United States,Detroit,Michigan,48234,Central,FUR-BO-10000711_0,Furniture,Bookcases,"Hon Metal Bookcases, Gray",212.94,3,57.4938,0.0,2014-06-14,2014-06-20
194,CA-2014-140858,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001394_0,Furniture,Chairs,Global Leather Executive Chair,1228.465,5,0.0,0.3,2014-06-28,2014-07-02
196,CA-2014-141726,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,FUR-FU-10003577_0,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.02,3,15.4872,0.0,2014-07-20,2014-07-22
197,CA-2014-142587,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,FUR-TA-10000617_0,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",409.59,3,-122.877,0.4,2014-10-21,2014-10-22
198,CA-2014-142727,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,FUR-CH-10002304_0,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96,2,12.99,0.0,2014-04-29,2014-05-01
199,CA-2014-142769,RP-19390,Resi Plking,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10001918_0,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.19,3,5.5341,0.0,2014-09-13,2014-09-13
200,CA-2014-142839,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539_0,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,6,-227.4912,0.4,2014-08-16,2014-08-20
201,CA-2014-143182,DL-12865,Dan Lawera,Consumer,United States,Hialeah,Florida,33012,South,FUR-FU-10004270_1,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",15.384,1,4.0383,0.2,2014-10-15,2014-10-20
202,CA-2014-143210,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10002268_0,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,3.2406,0.0,2014-12-01,2014-12-03
203,CA-2014-143210,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10003878_0,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3,15.5856,0.0,2014-12-01,2014-12-03
204,CA-2014-143637,MS-17710,Maurice Satty,Consumer,United States,Fresno,California,93727,West,FUR-FU-10002813_0,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,14.5728,0.0,2014-03-24,2014-03-29
205,CA-2014-143903,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,FUR-CH-10002024_0,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,981.372,2,-140.196,0.3,2014-07-20,2014-07-24
206,CA-2014-143903,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,FUR-FU-10003724_0,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,5,-14.229,0.6,2014-07-20,2014-07-24
207,CA-2014-143917,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10004351_0,Furniture,Furnishings,Staple-based wall hangings,77.92,8,34.2848,0.0,2014-07-25,2014-07-27
208,CA-2014-144029,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003981_0,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,359.772,2,-5.1396,0.3,2014-05-26,2014-05-31
209,CA-2014-144071,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000397_0,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,11.1664,0.0,2014-12-08,2014-12-15
210,CA-2014-144071,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000758_0,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3,28.5984,0.0,2014-12-08,2014-12-15
